backers_count,blurb,category,country_displayable_name,creator,goal,location,name,pledged,slug,spotlight,staff_pick,state,urls,usd_pledged,preview_time,fundraising_time,state_change
38,featuring bowls made from australian wood,Sculpture,the United States,David Walsh,250.0,"York, PA","David Walsh, Bowlmaker, Fine Wooden Bowls Spring 2020",4222.0,david walsh bowlmaker fine wooden bowls spring 2020,True,False,successful,https://www.kickstarter.com/projects/davidwalshbowlmaker/david-walsh-bowlmaker-fine-wooden-bowls-spring-2020?ref=discovery_category_newest,4222.0,124,12,12
17,little worlds for your desk these wooden deskscapes bring a bit of the imagination into the office,Mixed Media,the United States,Subconscious Realms,400.0,"Nashville, TN",Wooden Deskscape Standees,411.0,wooden deskscape standees,True,False,successful,https://www.kickstarter.com/projects/784352642/wooden-deskscape-standees?ref=discovery_category_newest,411.0,99,19,19
17,the election proved that we need to go back to basics were starting with the abcs now help us produce our first 100 orders,Digital Art,the United States,Toni Morgan,1500.0,"Boston, MA",Wake Em Up! Stay Woke ABC's for Activist-Minded Educators,556.0,wake em up stay woke flash cards for artivists and,False,False,failed,https://www.kickstarter.com/projects/staywokemedia/wake-em-up-stay-woke-flash-cards-for-artivists-and?ref=discovery_category_newest,556.0,204,60,60
0,the lettering is the top layer of a tiger cowrie seashell the colors underneath are a blend of purple brown  white 100 natural,Sculpture,the United States,Say It On A Shell,12000.0,"Snellville, GA",Engraved Seashells (Canceled),0.0,engraved seashells,False,False,canceled,https://www.kickstarter.com/projects/2038191874/engraved-seashells?ref=discovery_category_newest,0.0,2,20,10
317,intergalactic kickass comics featuring artwork by darick robertson colin macneil boo cook clint langley  more,Graphic Novels,the United States,The Intergalactic Postal Service,12500.0,"Phoenix, AZ",Space Bastards - Volume 2 Hardcover,22993.0,space bastards volume 2 hardcover,True,True,successful,https://www.kickstarter.com/projects/roysharpton/space-bastards-volume-2-hardcover?ref=discovery_category_newest,22993.0,34,31,31
105,foretell the future alongside your favorite isekai anime characters each card presented as a goldadorned digital oilpainting,Illustration,the United States,David Loebman,5500.0,"Vienna, VA",From Another World: Isekai Tarot,7381.0,from another world isekai tarot,True,False,successful,https://www.kickstarter.com/projects/davidloebman/from-another-world-isekai-tarot?ref=discovery_category_newest,7381.0,190,30,30
488,a story of love life and sex as created by atilio gambedotti and distributed by embassy publishing,Comic Books,the United States,Embassy Publishing,3500.0,"Washington, DC",4 Girlfriends by Atilio Gambedotti,13033.0,4 girlfriends by atilio gambedotti,True,False,successful,https://www.kickstarter.com/projects/embassypublishing/4-girlfriends-by-atilio-gambedotti?ref=discovery_category_newest,13033.0,37,34,34
59,choose which cabbage images i will transform into artworks  then which of those i will turn into limitededition silk scarves,Mixed Media,the United States,Nancy Freeman,950.0,"Washington, DC",The Cabbage Art & Scarf Invitational,3821.0,the cabbage art and scarf invitational,True,True,successful,https://www.kickstarter.com/projects/743498317/the-cabbage-art-and-scarf-invitational?ref=discovery_category_newest,3821.0,38,60,60
82,a website dedicated to an extensive drag king and male impersonator history starting with part 1 tang dynasty in china to 1972,Performance Art,the United States,Mo B. Dick,3000.0,"Hollywood, CA",Drag King History Website,3510.0,drag king history website,True,False,successful,https://www.kickstarter.com/projects/dragkinghistory/drag-king-history-website?ref=discovery_category_newest,3510.0,3,30,30
14,maga bo and maarten van der glas/ vj m will collaborate on a audio visual research and production project based in rio de janeiro,Mixed Media,the United States,Maarten Van der glas,2200.0,"Rio de Janeiro, Brazil",Maga Bo & VJ M - video collaboration project,2214.0,maga bo and vj m video collaboration project 0,True,True,successful,https://www.kickstarter.com/projects/1705764753/maga-bo-and-vj-m-video-collaboration-project-0?ref=discovery_category_newest,2214.0,22,30,30
3,the most recent art grant contract for burning man is improved but we are going to tell everyone how to make it much more fair,Public Art,the United States,ross asselstine,100.0,"Black Rock City, NV",How You Can Make a Burning Man Art Grant Contract More Fair,103.0,how you can make a burning man art grant contract,True,False,successful,https://www.kickstarter.com/projects/2013679267/how-you-can-make-a-burning-man-art-grant-contract?ref=discovery_category_newest,103.0,2,60,60
